Branch,barcode,Product Category,Name,Unit of Measure,May,quantity,Rate,Amount,Zero Check,KIT items,Actual ID,conversion,Actual Qty
Badar,5411188115434,Milk Dairy and Cheese,Alpro - Barista Soya (1Ltr),Units,0,0,1650,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188300328,Milk Dairy and Cheese,Alpro - Chocolate (1Ltr),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188121947,Milk Dairy and Cheese,Alpro - Chocolate Soya Milk (250ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188118732,Milk Dairy and Cheese,Alpro - Coconut & Almond (1Ltr),Units,0,0,1900,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188116592,Milk Dairy and Cheese,Alpro - Coconut Milk (1Ltr),Units,0,0,1670,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188124726,Milk Dairy and Cheese,Alpro - Oat & Almond No Sugar (1ltr)  ,Units,0,0,1900,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188115366,Milk Dairy and Cheese,Alpro - Oat Milk ( 1Ltr),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188124689,Milk Dairy and Cheese,Alpro - Oat Milk No Sugar (1 Ltr),Units,0,0,1900,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188543381,Milk Dairy and Cheese,Alpro - Soya (1ltr),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5411188543398,Milk Dairy and Cheese,Alpro - Soya No Sugar (1ltr),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,776,Dry Fruits,Alsi Powder (150g),Units,0,0,72,0,0,#N/A,389,0.15,0
Badar,00193,Dates,Amber Dates (250g),Units,0,0,754,0,0,#N/A,003402,0.25,0
Badar,00223,Dates,Amber Dates (500g),Units,3,3,1560.91,4682.73,6,#N/A,003402,0.5,1.5
Badar,003402,Dates,Amber Dates Loose,kg,0,0,2536.55,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8002503213194,Milk Dairy and Cheese,Ambrosi - Grana Padano,Units,2,0,1271.21,0,2,#N/A,#N/A,#N/A,#N/A
Badar,8002503400921,Milk Dairy and Cheese,Ambrosi - Mascarpone (250g),Units,0,0,1737.29,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8002503202532,Milk Dairy and Cheese,Ambrosi - Parmigiano Reggiano (150g),Units,0,1,1822.03,1822.03,1,#N/A,#N/A,#N/A,#N/A
Badar,8002503300856,Milk Dairy and Cheese,Ambrosi - Pecorino Romano (200g),Units,3,0,1771.19,0,3,#N/A,#N/A,#N/A,#N/A
Badar,8002503405131,Milk Dairy and Cheese,Ambrosi - Ricotta (250g),Units,0,0,1652.54,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6974018051559,Pantry,American Farm - Blueberry Filling & Topping (595),Units,1,0,754.24,0,1,#N/A,#N/A,#N/A,#N/A
Badar,1550,Pantry,American Farm - Corned Beed Loaf (340g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6974018051597,Pantry,American Farm - Strawberries Light Syrup (410g),Units,0,0,309.86,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6974018051566,Pantry,American Farm - Strawberry Filling & Topping (595g),Units,1,0,754.24,0,1,#N/A,#N/A,#N/A,#N/A
Badar,017273504517,Pantry,American Garden -  Real Mayonnaise Original (887ml),Units,0,0,2375,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600072,Pantry,American Garden - Apple Cider Vinegar (473ml),Units,0,0,444.92,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508361,Pantry,American Garden - Arrabiata Pasta Sauce (397g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600010,Pantry,American Garden - BBQ Sauce (510g),Units,3,2,1245.03,2490.06,5,#N/A,#N/A,#N/A,#N/A
Badar,717273600485,Pantry,American Garden - Buffalo Sauce Original 355ml,Units,0,0,953.38,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273503113,Pantry,American Garden - Buffalo Style Hot Sauce 355ml,Units,0,0,1000,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600171,Pantry,American Garden - Chick Peas Classic (400g),Units,0,0,402.54,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600232,Pantry,American Garden - Coconut Cream Tin 400ml,Units,0,0,478.81,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600249,Beverages,American Garden - Coconut Juice (300ml),Units,0,0,421.82,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600225,Pantry,American Garden - Coconut Milk (400ml),Units,0,0,402.54,0,0,#N/A,#N/A,#N/A,#N/A
Badar,017273504586,Pantry,American Garden - Creamy Ceasar (267ml),Units,0,0,1418.19,0,0,#N/A,#N/A,#N/A,#N/A
Badar,017273504593,Pantry,American Garden - French Dressing (267ml),Units,0,0,1520.79,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508347,Pantry,American Garden - Garlic & Herb Pasta Sauce (397g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273501058,Pantry,American Garden - Green Beans (221g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600027,Pantry,American Garden - Hickory Smoked BBQ Sauce (510g),Units,1,0,1232.8,0,1,#N/A,#N/A,#N/A,#N/A
Badar,717273508842,Pantry,American Garden - Honey BBQ Sauce (510g),Units,1,0,1186.44,0,1,#N/A,#N/A,#N/A,#N/A
Badar,717273600065,Pantry,American Garden - Hot Sauce (88ml),Units,0,0,336.6,0,0,#N/A,#N/A,#N/A,#N/A
Badar,017273504968,Pantry,American Garden - Italian Dressing & Marinade 267ml,Units,0,0,1550,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0717273501232,Pantry,American Garden - Kidney Beans (400g),Units,0,0,402.54,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273501706,Beverages,American Garden - Lemon Juice Concentrate 946ml,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600034,Pantry,American Garden - Louisiana Style Hot Sauce (473ml),Units,0,0,1188.76,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600478,Pantry,American Garden - Louisiana Style Hot Sauce 177ml,Units,0,0,529.66,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273501942,Pantry,American Garden - Mushroom Pasta Sauce (397g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600508,Pantry,American Garden - Pancake Syrup (710ml),Units,0,0,1605.93,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600492,Pantry,American Garden - Pancake Syrup 355ml,Units,0,0,1012.71,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600393,Pantry,American Garden - Popcorn Butter 273g,Units,0,0,783.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600423,Pantry,American Garden - Popcorn Butter Lite 240g,Units,0,0,783.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600454,Pantry,American Garden - Popcorn Chees 273g,Units,0,0,783.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600416,Pantry,American Garden - Popcorn Extra Butter 273g,Units,1,1,783.9,783.9,2,#N/A,#N/A,#N/A,#N/A
Badar,717273600447,Pantry,American Garden - Popcorn Hot n' Spicy 273g,Units,0,0,783.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600409,Pantry,American Garden - Popcorn Natural 273g,Units,0,0,783.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600430,Pantry,American Garden - Popcorn Natural Lite 240g,Units,2,0,783.9,0,2,#N/A,#N/A,#N/A,#N/A
Badar,717273504509,Pantry,American Garden - Real Mayonnaise (237ml),Units,0,0,1190,0,0,#N/A,#N/A,#N/A,#N/A
Badar,017273504494,Pantry,American Garden - Real Mayonnaise (473ml),Units,0,0,1750,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508675,Pantry,American Garden - Real Mayonnaise Chili 400ml,Units,0,0,1695,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508682,Pantry,American Garden - Real Mayonnaise Garlic (400ml),Units,0,0,1695,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508569,Pantry,American Garden - Real Mayonnaise Light 400ml,Units,0,0,1695,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273508552,Pantry,American Garden - Real Mayonnaise Original 400ml,Units,0,0,1650,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600058,Pantry,American Garden - Soy Sauce Classic (295ml),Units,0,0,716.1,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600584,Pantry,American Garden - Steak Sauce Classic (284g),Units,0,0,741.53,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600256,Pantry,American Garden - Sweet Corn Whole Kernel 400g,Units,0,0,419.49,0,0,#N/A,#N/A,#N/A,#N/A
Badar,017273504579,Pantry,American Garden - Thousand Island Dressing (267ml),Units,0,0,1550,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600546,Pantry,American Garden - Topping & Filling Blueberry (595g),Units,0,0,1588.98,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600560,Pantry,American Garden - Topping & Filling Cherry (595g),Units,3,0,1588.98,0,3,#N/A,#N/A,#N/A,#N/A
Badar,717273600553,Pantry,American Garden - Topping & Filling Strawberry (595g),Units,0,0,1588.98,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273501935,Pantry,American Garden - Traditional Pasta Sauce (397g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273502550,Pantry,American Garden - US Mustard (227g),Units,2,0,644.07,0,2,#N/A,#N/A,#N/A,#N/A
Badar,017273502629,Pantry,American Garden - US Mustard (397g),Units,0,0,1012.71,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273504646,Pantry,American Garden - US Ranch (267ml),Units,0,0,1444.97,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273502284,Pantry,American Garden - Vine Leaves (930g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273501782,Pantry,American Garden - Vinegar Apple Cider (437ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,717273600096,Pantry,American Garden - White Vinegar (473ml),Units,2,0,453.58,0,2,#N/A,#N/A,#N/A,#N/A
Badar,717273600041,Pantry,American Garden - Worcestershire Sauce (295ml),Units,0,0,890.5,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6972102832039,Pantry,American Green - Sesame Oil (500ml) ,Units,0,0,750.9,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6954563422417,Pantry,American Green - Slice Mushroom (380g),Units,1,0,252.83,0,1,#N/A,#N/A,#N/A,#N/A
Badar,6954563422325,Pantry,American Green - Sweet Corn 380g,Units,0,0,213.81,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6954563422318,Pantry,American Green - Whole Mushroom 400g,Units,0,0,296.17,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6294002411986,Pantry,American Green Farm - Beef Luncheon Meat (320g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6294002411979,Pantry,American Green Farm - Chicken Luncheon Meat (320g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,071505018937,Milk Dairy and Cheese,American Heritage - Grated Parmesan Cheese (85g),Units,1,0,1296.61,0,1,#N/A,#N/A,#N/A,#N/A
Badar,071505018944,Milk Dairy and Cheese,American Heritage - Mexican Style (226g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,071505018760,Milk Dairy and Cheese,American Heritage - Mild Cheddar (226g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,071505018821,Milk Dairy and Cheese,American Heritage - Shredded Mozzarella (200g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,071505018784,Milk Dairy and Cheese,American Heritage - String Mozzarella Cheese (28g),Units,12,3,334.75,1004.25,15,#N/A,#N/A,#N/A,#N/A
Badar,8964002862689,Pantry,American Kuisine - B&B Soft Double Chocolate Cookies,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862719,Pantry,American Kuisine - Oats Chocolate Chip,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862733,Pantry,American Kuisine - Oats Coconut Cookies,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862726,Pantry,American Kuisine - Oats Cookies Apple & Cinnamon,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862757,Pantry,American Kuisine - Oats Cookies Raisin,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862740,Pantry,American Kuisine - Oats Honey Cookies,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,894002862696,Pantry,American Kuisine - Soft Chocolate Cookies,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8964002862702,Pantry,American Kuisine - Soft Coconut With Chocochip Cookies,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,603787659838,Pantry,American Natural - Apricot Jam (250g),Units,0,0,780,0,0,#N/A,#N/A,#N/A,#N/A
Badar,603787659821,Pantry,American Natural - Blueberry Jam (250g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,603787659807,Pantry,American Natural - Mixed Fruit Jam (250g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,603787659814,Pantry,American Natural - Orange Ginger Jam (250g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,603787659784,Pantry,American Natural - Strawberry Jam (250g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2404,Dry Fruits,Amiri Mukhwash 150g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2403,Dry Fruits,Amiri Mukhwash Loose,kg,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,809,Fruits,Amla,kg,0,0,900.03,0,0,#N/A,#N/A,#N/A,#N/A
Badar,547,Fruits,Anaar / Pomegranate - South Africa,kg,0,0,1400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1879,Fruits,Anaar/Pomegranate - Kabuli,Units,0,0,879.99,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1106,Fruits,Anaar/Pomegranate - Kandhari,kg,0,0,688.8,0,0,#N/A,#N/A,#N/A,#N/A
Badar,569,Fruits,Anaar/Pomegranate - Peru,kg,0,0,1870,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00025,Fruits,Anaar/Pomegranate - Quetta,kg,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00024,Fruits,Anaar/Pomegranate - Seedless,kg,0,0,1087.3,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1885,Fruits,Anaar/Pomegranate Irani,Units,0,0,477.88,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2543,Honey,Anab - Honey Mix Dry Fruit (235g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2418,Dry Fruits,Anaravati Goli 150g,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2417,Dry Fruits,Anaravati Goli Loose,kg,0,0,3000,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2881,Vegetables,Anj Farms - Crown Lehsan/Garlic 500g,Units,0,0,400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2222,Pantry,Anjums - Falsa Jam,Units,0,0,392,0,0,#N/A,#N/A,#N/A,#N/A
Badar,886,Pantry,Anjums - Granola Bar,Units,14,12,208,2496,26,#N/A,#N/A,#N/A,#N/A
Badar,887,Pantry,Anjums - Honey Granola (250g),Units,1,2,680,1360,3,#N/A,#N/A,#N/A,#N/A
Badar,991,Pantry,Anjums - Peach Jam,Units,0,3,440,1320,3,#N/A,#N/A,#N/A,#N/A
Badar,989,Pantry,Anjums - Plum Jam (200g),Units,0,0,440,0,0,#N/A,#N/A,#N/A,#N/A
Badar,987,Pantry,Anjums - Strawberry Jam (200g),Units,0,0,440,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5878802120500,Pantry,Antica - White Grape Vinegar (500ml),Units,0,0,1290,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4560159440011,Pantry,Aoi Foods - Furu Sodachi Udon Noodles (1KG),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,4560159440028,Pantry,Aoi Foods - Udon (1kg),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,076301000100,Beverages,Apple & Eve - Apple Juice (200ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,076301300057,Beverages,Apple & Eve - Orange Tangerine (200ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00086,Fruits,Apple - China,kg,6.4,0,555.56,0,6.4,#N/A,#N/A,#N/A,#N/A
Badar,00001,Fruits,Apple - Golden,kg,0,0,287,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00002,Fruits,Apple - Kala Kulu,kg,0,0,338.42,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00085,Fruits,Apple - New Zealand,kg,12.6,32,1227.69,39286.08,44.6,#N/A,#N/A,#N/A,#N/A
Badar,001068,Fruits,Apple - Royal gala,kg,20.9,0,1235.29,0,20.9,#N/A,#N/A,#N/A,#N/A
Badar,10065,Fruits,Apple - USA (Red Delicious),kg,7.55,0,1228.57,0,7.55,#N/A,#N/A,#N/A,#N/A
Badar,403,Fruits,Apple China - 3PC,Units,0,0,0,0,0,2,00086,0.5,0
Badar,001209,Fruits,Apple Gaja,kg,0,0,326,0,0,#N/A,#N/A,#N/A,#N/A
Badar,789,Fruits,Apple Irani,kg,14.2,0,506.89,0,14.2,#N/A,#N/A,#N/A,#N/A
Badar,1096,Dry Fruits,Apricot Kernel Skardu (250g),Units,1,1,296.61,296.61,2,#N/A,1100,0.25,0.25
Badar,1100,Dry Fruits,Apricot Kernel Skardu Loose,kg,0,0,1186.44,0,0,#N/A,#N/A,#N/A,#N/A
Badar,748485150024,Beverages,Aqua Coco - Coconut Water (330ml),Units,1,0,320.32,0,1,#N/A,#N/A,#N/A,#N/A
Badar,748485150048,Beverages,Aqua Coco - Coconut Water 1Ltr,Units,0,0,752,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1760,Frozen,Aramtec - Beef Bacon (500g),Units,0,0,1931.26,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1758,Frozen,Aramtec - Hash Browns (500g),Units,0,0,1119.31,0,0,4,2153,0.5,0
Badar,2153,Frozen,Aramtec - Hash brown (1kg),Units,0,0,3075.51,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3253,Frozen,Aramtec - Potato Loops (500g),Units,0,0,1639.31,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1755,Frozen,Aramtec - Potato Waffles (500g),Units,0,0,1209.98,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1759,Frozen,Aramtec - Rostis Potato (500g),Units,0,0,1013.66,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1757,Frozen,Aramtec - Spicy Wedges (500g),Units,0,0,1017.37,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2152,Frozen,Aramtec - Sweet Potato Fries (1KG),Units,0,0,3994.89,0,0,#N/A,#N/A,#N/A,#N/A
Badar,1756,Frozen,Aramtec - Sweet Potato Fries (500g),Units,0,0,1619.44,0,0,5,2152,0.5,0
Badar,6294000510537,Frozen,Aramtec - Turkey Breakfast Slices - 340g,Units,0,0,2400,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9421031527679,Honey,Arista - Manuka Honey (500g),Units,0,0,6000,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008739027,Beverages,Arizona - Fruit Punch (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008754501,Beverages,Arizona - Kiwi Strawberry (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008730697,Beverages,Arizona - Lemon Iced Tea (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008753719,Beverages,Arizona - Lemonade (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008739058,Beverages,Arizona - Mucho Mango (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008730734,Beverages,Arizona - Original Green (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008730710,Beverages,Arizona - Peach Iced Tea (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008730758,Beverages,Arizona - Pomegranate Green Tea (500ml),Units,0,0,677.97,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0613008739119,Beverages,Arizona - Strawberry Lemonade (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,655469170551,Pantry,Arizona Fields - Canned Coconut Cream Tin 400ml,Units,1,0,372.88,0,1,#N/A,#N/A,#N/A,#N/A
Badar,655469039797,Pantry,Arizona Fields - Canned Coconut Milk Tin 400ml,Units,5,0,354.24,0,5,#N/A,#N/A,#N/A,#N/A
Badar,655469172289,Pantry,Arizona Fields - Evaporated Milk (390g),Units,3,0,288.14,0,3,#N/A,#N/A,#N/A,#N/A
Badar,0734439085306,Pantry,Arizona Fields - Extra Virgin Olive Oil (250ml),Units,0,0,1016.95,0,0,#N/A,#N/A,#N/A,#N/A
Badar,0734439085290,Pantry,Arizona Fields - Olive Oil Pomace (500ml),Units,0,0,1101.7,0,0,#N/A,#N/A,#N/A,#N/A
Badar,734439085283,Pantry,Arizona Fields - Olive Pomace Oil (250ml),Units,4,0,596.62,0,4,#N/A,#N/A,#N/A,#N/A
Badar,601570384165,Pantry,Arizona Fields - Pickled Cucumbers (370g),Units,0,0,240,0,0,#N/A,#N/A,#N/A,#N/A
Badar,601570384141,Pantry,Arizona Fields - Pickled Lemon (370g),Units,0,0,240,0,0,#N/A,#N/A,#N/A,#N/A
Badar,734439085191,Pantry,Arizona Fields - Red Kidney Beans (400g),Units,0,0,212,0,0,#N/A,#N/A,#N/A,#N/A
Badar,655469398856,Pantry,Arizona Fields - Soy Sauce (300ml),Units,1,0,449.15,0,1,#N/A,#N/A,#N/A,#N/A
Badar,655469039575,Pantry,Arizona Fields - Sriracha Chilli Mayo Sauce (250ml),Units,2,0,508.48,0,2,#N/A,#N/A,#N/A,#N/A
Badar,655469145962,Pantry,Arizona Fields - Sriracha Chilli Sauce (250ml),Units,3,0,474.58,0,3,#N/A,#N/A,#N/A,#N/A
Badar,655469183599,Pantry,Arizona Fields - Sriracha Chilli Sauce (450ml),Units,2,0,783.9,0,2,#N/A,#N/A,#N/A,#N/A
Badar,655469255784,Pantry,Arizona Fields - Sweet Chilli Sauce (300ml),Units,2,0,529.45,0,2,#N/A,#N/A,#N/A,#N/A
Badar,655469174467,Pantry,Arizona Fields - Teriyaki Sauce (300ml),Units,2,0,529.55,0,2,#N/A,#N/A,#N/A,#N/A
Badar,88008226,Milk Dairy and Cheese,Arla - Kids Cheese Sticks (108g),Units,9,16,616.95,9871.2,25,#N/A,#N/A,#N/A,#N/A
Badar,5711953068881,Beverages,Arla - Protein Chocolate Milk Drink Low Fat 480ml,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5711953081354,Beverages,Arla - Protein Strawberry & Raspberry Milk Drink Low Fat 480ml,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5711953081330,Beverages,Arla - Protein Vanilla Milk Drink Low Fat 480ml,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3378,Vegetables,Arrow Fresh Farm - Basil Pot,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3379,Vegetables,Arrow Fresh Farm - Lettuce Pot ,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3377,Vegetables,Arrow Fresh Farm - Mint Pot,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,3380,Vegetables,Arrow Fresh Farm - Parsley Pot,Units,0,0,100,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128872118,Honey,Artigiani Del Tartufo - Acacia Honey & Truffle (120g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128870411,Pantry,Artigiani Del Tartufo - Black Truffle Butter (120g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128872897,Pantry,Artigiani Del Tartufo - Black Truffle Oil (250ml),Units,0,0,3112.59,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128870503,Pantry,Artigiani Del Tartufo - Extra Virgin Olive Oil & Black Truffle (100ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128870442,Pantry,Artigiani Del Tartufo - Extra Virgin Olive Oil & White Truffle Oil (100ml),Units,0,0,1878.86,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8051128872880,Pantry,Artigiani Del Tartufo - White Truffle Oil (250ml),Units,0,0,3039.47,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2163,Pantry,Artisan Baker - Almond Croissant,Units,0,0,320,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2151,Pantry,Artisan Baker - Bread Stick,Units,0,0,120,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2236,Pantry,Artisan Baker - Chicken Patties,Units,0,0,90,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2237,Pantry,Artisan Baker - Chicken Sandwich,Units,0,0,650,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2144,Pantry,Artisan Baker - Fresh Croissant,Units,0,0,260,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2241,Pantry,Artisan Bakers - Lemon Tart,Units,0,0,200,0,0,#N/A,#N/A,#N/A,#N/A
Badar,001007,Vegetables,Arugula Leaves - 80g,Units,3,0,0,0,3,6,1646,0.8,2.4
Badar,1646,Vegetables,Arugula Leaves - Loose,kg,0,0,500,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00416,Vegetables,Arvi,kg,0.8,2.3,227.48,523.204,3.1,#N/A,#N/A,#N/A,#N/A
Badar,1708,Vegetables,Arvi Leaves (Bunch),Units,0,0,80,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6291113102444,Pantry,Aseel - Pure Butter Ghee (400ml),Units,0,0,2330.51,0,0,#N/A,#N/A,#N/A,#N/A
Badar,6291113003635,Pantry,Aseel - Vegetable Ghee (500ml),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,631,Vegetables,Asparagus Jumbo Purchaase ID,kg,0,0,3949.34,0,0,#N/A,#N/A,#N/A,#N/A
Badar,00700,Vegetables,Asparagus Long - Bunch,Units,0,0,1991.92,0,0,7,631,0.25,0
Badar,8886001038028,Pantry,Astor - Chocolate Tin (330g),Units,0,0,832.45,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8886001026056,Pantry,Astor - Chocolate Wafer Stick (40g),Units,0,0,125.46,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8996001356340,Pantry,Astor - Japanese Sensation Matcha 40g,Units,1,0,125.4,0,1,#N/A,#N/A,#N/A,#N/A
Badar,8996001356364,Pantry,Astor - Milky Sensation Vanilla 40g,Units,2,2,125.4,250.8,4,#N/A,#N/A,#N/A,#N/A
